Player,Season,Age,PA,wOBA,wOBA_prev,Age_prev,PA_prev,wOBA_delta,PA_weight
crawfjp01,2023,28,635,0.36455835962145117,0.3075374376039933,27,601,0.05702092201745784,601
crawfjp01,2024,29,451,0.28589800443458974,0.36455835962145117,28,635,-0.07866035518686143,451
credejo01,2003,25,578,0.32448873483535534,0.3567942583732058,24,209,-0.032305523537850434,209
credejo01,2004,26,539,0.31484230055658624,0.32448873483535534,25,578,-0.0096464342787691,539
credejo01,2005,27,469,0.33180257510729616,0.31484230055658624,26,539,0.01696027455070992,469
credejo01,2006,28,586,0.3581196581196581,0.33180257510729616,27,469,0.026317083012361964,469
credejo01,2007,29,178,0.25662921348314605,0.3581196581196581,28,586,-0.10149044463651208,178
credejo01,2008,30,373,0.33670241286863273,0.25662921348314605,29,178,0.08007319938548668,178
credejo01,2009,31,367,0.30918032786885247,0.33670241286863273,30,373,-0.02752208499978026,367
crispco01,2004,25,529,0.3495428571428571,0.29038724373576313,24,440,0.059155613407093965,440
crispco01,2005,26,643,0.353613707165109,0.3495428571428571,25,529,0.004070850022251882,529
crispco01,2006,27,445,0.31220720720720724,0.353613707165109,26,643,-0.04140649995790174,445
crispco01,2007,28,582,0.3162134251290878,0.31220720720720724,27,445,0.0040062179218805505,445
crispco01,2008,29,401,0.3320448877805486,0.3162134251290878,28,582,0.015831462651460793,401
crispco01,2009,30,211,0.32161904761904764,0.3320448877805486,29,401,-0.010425840161500943,211
crispco01,2010,31,325,0.3406461538461539,0.32161904761904764,30,211,0.01902710622710624,211
crispco01,2011,32,579,0.307105719237435,0.3406461538461539,31,325,-0.03354043460871886,325
crispco01,2012,33,502,0.3266733067729084,0.307105719237435,32,579,0.019567587535473385,502
crispco01,2013,34,582,0.3428670120898101,0.3266733067729084,33,502,0.016193705316901674,502
crispco01,2014,35,535,0.31530956848030023,0.3428670120898101,34,582,-0.027557443609509846,535
crispco01,2016,37,432,0.30874418604651166,0.31530956848030023,35,535,-0.006565382433788569,432
croncj01,2015,25,403,0.3233582089552239,0.32173913043478264,24,253,0.0016190785204412417,253
croncj01,2016,26,443,0.34500000000000003,0.3233582089552239,25,403,0.02164179104477615,403
croncj01,2017,27,371,0.32450134770889494,0.34500000000000003,26,443,-0.02049865229110509,371
croncj01,2018,28,560,0.3556810035842294,0.32450134770889494,27,371,0.031179655875334444,371
croncj01,2019,29,499,0.3423790322580645,0.3556810035842294,28,560,-0.013301971326164896,499
croncj01,2021,31,547,0.39454044117647064,0.3423790322580645,29,499,0.05216140891840615,499
croncj01,2022,32,631,0.34411200000000003,0.39454044117647064,31,547,-0.050428441176470606,547
croncj01,2023,33,224,0.33758928571428576,0.34411200000000003,32,631,-0.006522714285714271,224
croneja01,2021,27,635,0.35389507154213035,0.361875,26,192,-0.007979928457869656,192
croneja01,2022,28,681,0.3234660766961652,0.35389507154213035,27,635,-0.030428994845965174,635
croneja01,2023,29,520,0.3077992277992278,0.3234660766961652,28,681,-0.01566684889693737,520
croneja01,2024,30,652,0.3182515337423313,0.3077992277992278,29,520,0.01045230594310348,520
crosbbo01,2005,25,370,0.3515135135135135,0.327621359223301,24,618,0.02389215429021252,370
crosbbo01,2006,26,396,0.28675949367088605,0.3515135135135135,25,370,-0.06475401984262746,370
crosbbo01,2007,27,374,0.27715817694369976,0.28675949367088605,26,396,-0.009601316727186282,374
crosbbo01,2008,28,605,0.28748760330578516,0.27715817694369976,27,374,0.010329426362085392,374
crosbbo01,2009,29,268,0.2898880597014925,0.28748760330578516,28,605,0.002400456395707351,268
crosbbo01,2010,30,173,0.27578947368421053,0.2898880597014925,29,268,-0.014098586017281978,173
crowetr01,2010,27,474,0.2847568710359408,0.2696969696969697,26,198,0.01505990133897106,198
crowetr01,2013,30,181,0.2634254143646409,0.2847568710359408,27,474,-0.021331456671299875,181
cruzde01,2001,29,437,0.2947139588100686,0.3334214876033058,28,607,-0.03870752879323719,437
cruzde01,2002,30,544,0.29162361623616234,0.2947139588100686,29,437,-0.0030903425739062795,437
cruzde01,2003,31,565,0.2834397163120568,0.29162361623616234,30,544,-0.008183899924105564,544
cruzde01,2004,32,423,0.3320383693045564,0.2834397163120568,31,565,0.0485986529924996,423
cruzde01,2005,33,219,0.30880733944954125,0.3320383693045564,32,423,-0.02323102985501513,219
cruzjo02,2001,27,625,0.3718035426731079,0.34569526627218933,26,679,0.026108276400918562,625
cruzjo02,2002,28,521,0.33069230769230773,0.3718035426731079,27,625,-0.04111123498080016,521
cruzjo02,2003,29,648,0.3509968847352025,0.33069230769230773,28,521,0.02030457704289479,521
cruzjo02,2004,30,631,0.3404654895666132,0.3509968847352025,29,648,-0.010531395168589308,631
cruzjo02,2005,31,245,0.3505761316872428,0.3404654895666132,30,631,0.010110642120629565,245
cruzjo02,2005,31,179,0.40303370786516857,0.3505761316872428,31,245,0.05245757617792579,179
cruzjo02,2006,32,269,0.332621722846442,0.40303370786516857,31,179,-0.07041198501872659,179
cruzjo02,2007,33,288,0.3094076655052264,0.332621722846442,32,269,-0.023214057341215566,269
cruzne02,2009,29,515,0.3746365422396857,0.29715151515151517,27,331,0.07748502708817051,331
cruzne02,2010,30,444,0.4112984054669704,0.3746365422396857,29,515,0.03666186322728471,444
cruzne02,2011,31,513,0.35531250000000003,0.4112984054669704,30,444,-0.055985905466970354,444
cruzne02,2012,32,642,0.34084375,0.35531250000000003,31,513,-0.01446875000000003,513
cruzne02,2013,33,456,0.36220264317180617,0.34084375,32,642,0.02135889317180617,456
cruzne02,2014,34,678,0.37508955223880597,0.36220264317180617,33,456,0.012886909066999797,456
cruzne02,2015,35,655,0.4103095975232198,0.37508955223880597,34,678,0.03522004528441386,655
cruzne02,2016,36,667,0.39681268882175225,0.4103095975232198,35,655,-0.01349690870146758,655
cruzne02,2017,37,645,0.4030877742946708,0.39681268882175225,36,667,0.006275085472918551,645
cruzne02,2018,38,591,0.3732764505119454,0.4030877742946708,37,645,-0.029811323782725385,591
cruzne02,2019,39,520,0.44660156250000005,0.3732764505119454,38,591,0.07332511198805464,520
cruzne02,2020,40,214,0.4383253588516746,0.44660156250000005,39,520,-0.008276203648325431,214
cruzne02,2021,41,343,0.3971513353115727,0.4383253588516746,40,214,-0.04117402354010191,214
cruzne02,2021,41,237,0.32128755364806866,0.3971513353115727,41,343,-0.07586378166350405,237
cruzne02,2022,42,504,0.2948707753479125,0.32128755364806866,41,237,-0.026416778300156152,237
cruzne02,2023,43,152,0.300728476821192,0.2948707753479125,42,504,0.00585770147327952,152
cruzon01,2024,26,599,0.34085858585858586,0.32500000000000007,24,361,0.015858585858585794,361
cuddymi01,2005,26,469,0.3350215517241379,0.3452645502645502,25,380,-0.01024299854041233,380
cuddymi01,2006,27,635,0.37915873015873014,0.3350215517241379,26,469,0.04413717843459225,469
cuddymi01,2007,28,623,0.3492604501607717,0.37915873015873014,27,635,-0.029898279997958466,623
cuddymi01,2008,29,279,0.3182545454545455,0.3492604501607717,28,623,-0.03100590470622616,279
cuddymi01,2009,30,650,0.374822256568779,0.3182545454545455,29,279,0.056567711114233477,279
cuddymi01,2010,31,675,0.33592814371257484,0.374822256568779,30,650,-0.038894112856204144,650
cuddymi01,2011,32,584,0.3548709122203098,0.33592814371257484,31,675,0.018942768507734964,584
cuddymi01,2012,33,394,0.34877862595419845,0.3548709122203098,32,584,-0.0060922862661113575,394
cuddymi01,2013,34,540,0.40285981308411223,0.34877862595419845,33,394,0.05408118712991378,394
cuddymi01,2014,35,205,0.4110243902439024,0.40285981308411223,34,540,0.008164577159790187,205
cuddymi01,2015,36,408,0.30963235294117647,0.4110243902439024,35,205,-0.10139203730272595,205
culbech01,2018,29,322,0.3513880126182965,0.24722466960352424,25,229,0.10416334301477226,229
culbech01,2021,32,267,0.29992481203007515,0.3513880126182965,29,322,-0.05146320058822135,267
custja01,2008,29,598,0.37642016806722683,0.4001782178217822,28,507,-0.023758049754555366,507
custja01,2009,30,612,0.34828665568369027,0.37642016806722683,29,598,-0.028133512383536563,598
custja01,2010,31,425,0.3718117647058824,0.34828665568369027,30,612,0.023525109022192126,425
custja01,2011,32,270,0.31291044776119403,0.3718117647058824,31,425,-0.058901316944688364,270
cuthbch01,2017,25,153,0.26575163398692814,0.3215520628683694,24,509,-0.055800428881441266,153
cuthbch01,2019,27,330,0.29908814589665655,0.26575163398692814,25,153,0.03333651190972842,153
dahlda01,2018,24,271,0.37483146067415735,0.3738396624472574,22,237,9.917982268999315e-4,237
dahlda01,2019,25,411,0.377639902676399,0.37483146067415735,24,271,0.0028084420022416734,271
dahlda01,2021,27,219,0.25073059360730593,0.377639902676399,25,411,-0.1269093090690931,219
dalbebo01,2022,27,353,0.2892067988668555,0.34345132743362833,26,453,-0.05424452856677281,353
damonjo01,2001,28,714,0.30753155680224403,0.3822359396433471,27,733,-0.07470438284110309,714
damonjo01,2002,29,699,0.35371757925072045,0.30753155680224403,28,714,0.046186022448476416,699
damonjo01,2003,30,684,0.3340588235294118,0.35371757925072045,29,699,-0.01965875572130865,684
damonjo01,2004,31,702,0.37656205420827393,0.3340588235294118,30,684,0.042503230678862136,684
damonjo01,2005,32,688,0.35491970802919703,0.37656205420827393,31,702,-0.0216423461790769,688
damonjo01,2006,33,669,0.3675299401197605,0.35491970802919703,32,688,0.012610232090563445,669
damonjo01,2007,34,604,0.3339635157545605,0.3675299401197605,33,669,-0.033566424365199965,604
damonjo01,2008,35,621,0.36856682769726246,0.3339635157545605,34,604,0.03460331194270194,604
damonjo01,2009,36,624,0.37446227929374,0.36856682769726246,35,621,0.00589545159647753,621
damonjo01,2010,37,611,0.33825944170771755,0.37446227929374,36,624,-0.03620283758602244,611
damonjo01,2011,38,645,0.327639751552795,0.33825944170771755,37,611,-0.010619690154922534,611
damonjo01,2012,39,224,0.2734375,0.327639751552795,38,645,-0.05420225155279501,224
darnatr01,2015,26,268,0.35925373134328364,0.3194457831325301,25,420,0.03980794821075356,268
darnatr01,2016,27,274,0.2855311355311355,0.35925373134328364,26,268,-0.07372259581214813,268
darnatr01,2017,28,376,0.32243967828418235,0.2855311355311355,27,274,0.036908542753046836,274
darnatr01,2019,30,365,0.34005479452054793,0.32243967828418235,28,376,0.01761511623636558,365
darnatr01,2020,31,184,0.3998913043478261,0.34005479452054793,30,365,0.05983650982727817,184
darnatr01,2021,32,229,0.29650655021834066,0.3998913043478261,31,184,-0.10338475412948545,184
darnatr01,2022,33,426,0.34596244131455406,0.29650655021834066,32,229,0.0494558910962134,229
darnatr01,2023,34,292,0.3023972602739726,0.34596244131455406,33,426,-0.043565181040581435,292
darnatr01,2024,35,341,0.3228152492668622,0.3023972602739726,34,292,0.020417988992889602,292
darrmi02,2001,25,331,0.32597560975609763,0.3271806167400881,24,228,-0.0012050069839904531,228
daubabr01,2001,29,471,0.37683189655172417,0.33488117001828155,28,549,0.04195072653344262,471
daubabr01,2002,30,506,0.3586254980079681,0.37683189655172417,29,471,-0.018206398543756053,471
daubabr01,2003,31,219,0.3348623853211009,0.3586254980079681,30,506,-0.023763112686867205,219
davanje02,2004,31,336,0.3521556886227545,0.353968253968254,30,378,-0.001812565345499506,336
davanje02,2005,32,268,0.30554307116104873,0.3521556886227545,31,336,-0.04661261746170575,268
davanje02,2006,33,256,0.35890625,0.30554307116104873,32,268,0.05336317883895125,256
davidma02,2018,27,496,0.3265524193548387,0.30693002257336344,26,443,0.01962239678147526,443
davisbe01,2002,25,252,0.3162151394422311,0.31646153846153846,24,525,-2.4639901930734176e-4,252
davisbe01,2003,26,268,0.29375939849624055,0.3162151394422311,25,252,-0.022455740945990565,252
davisbe01,2004,27,170,0.2972941176470588,0.29375939849624055,26,268,0.0035347191508182663,170
davisch02,2009,23,419,0.3180095923261391,0.37990506329113927,22,317,-0.06189547096500014,317
davisch02,2012,26,562,0.36296762589928055,0.3180095923261391,23,419,0.04495803357314143,419
davisch02,2013,27,673,0.433177004538578,0.36296762589928055,26,562,0.07020937863929744,562
davisch02,2014,28,524,0.3179417475728155,0.433177004538578,27,673,-0.11523525696576248,524
davisch02,2015,29,670,0.4004066265060241,0.3179417475728155,28,524,0.08246487893320859,524
davisch02,2016,30,665,0.3499848942598187,0.4004066265060241,29,670,-0.050421732246205386,665
davisch02,2017,31,524,0.3256923076923077,0.3499848942598187,30,665,-0.024292586567510988,524
davisch02,2018,32,522,0.2453076923076923,0.3256923076923077,31,524,-0.08038461538461542,522
davisch02,2019,33,352,0.2733903133903134,0.2453076923076923,32,522,0.02808262108262108,352
daviser01,2001,39,171,0.2798830409356725,0.36406143344709896,38,293,-0.08417839251142645,171
davisik02,2012,25,584,0.3380895008605852,0.3520672268907563,23,601,-0.013977726030171111,584
davisik02,2013,26,377,0.306747311827957,0.3380895008605852,25,584,-0.0313421890326282,377
davisik02,2014,27,397,0.32634517766497456,0.306747311827957,26,377,0.01959786583701756,377
davisik02,2015,28,239,0.29108786610878656,0.32634517766497456,27,397,-0.035257311556188,239
davisjd01,2020,27,229,0.3462280701754386,0.39075388026607544,26,453,-0.04452581009063683,229
davisjd01,2021,28,211,0.3660952380952381,0.3462280701754386,27,229,0.019867167919799478,211
davisjd01,2022,29,207,0.3070531400966183,0.3660952380952381,28,211,-0.05904209799861976,207
davisjd01,2022,29,158,0.3777707006369427,0.3070531400966183,29,207,0.07071756054032435,158
davisjd01,2023,30,544,0.3260294117647059,0.3777707006369427,29,158,-0.05174128887223678,158
daviskh01,2014,27,549,0.32786885245901637,0.4060130718954248,26,153,-0.07814421943640842,153
daviskh01,2015,28,440,0.35904328018223236,0.32786885245901637,27,549,0.03117442772321599,440
daviskh01,2016,29,610,0.3574918032786885,0.35904328018223236,28,440,-0.001551476903543847,440
daviskh01,2017,30,652,0.3727956989247312,0.3574918032786885,29,610,0.015303895646042676,610
daviskh01,2018,31,654,0.3777812018489985,0.3727956989247312,30,652,0.004985502924267304,652
daviskh01,2019,32,533,0.30366037735849055,0.3777812018489985,31,654,-0.07412082449050794,533
davisra01,2008,28,205,0.2897073170731707,0.33647798742138363,27,160,-0.04677067034821292,160
davisra01,2009,29,430,0.3453488372093023,0.2897073170731707,28,205,0.055641520136131606,205
davisra01,2010,30,560,0.3076964285714286,0.3453488372093023,29,430,-0.037652408637873724,430
davisra01,2011,31,337,0.27382789317507417,0.3076964285714286,30,560,-0.03386853539635443,337
davisra01,2012,32,486,0.30573498964803314,0.27382789317507417,31,337,0.03190709647295897,337
davisra01,2013,33,359,0.30481894150417826,0.30573498964803314,32,486,-9.160481438548751e-4,359
davisra01,2014,34,491,0.31747454175152756,0.30481894150417826,33,359,0.012655600247349297,359
davisra01,2015,35,369,0.3237127371273713,0.31747454175152756,34,491,0.006238195375843747,369
davisra01,2016,36,494,0.30700404858299596,0.3237127371273713,35,369,-0.01670868854437535,369
davisra01,2017,37,327,0.2889877300613497,0.30700404858299596,36,494,-0.018016318521646257,327
davisra01,2018,38,212,0.2540094339622641,0.2889877300613497,37,327,-0.03497829609908559,212
davisru01,2001,32,187,0.3505945945945946,0.3243229166666666,31,192,0.02627167792792795,187
dazayo01,2022,28,407,0.3252088452088452,0.30775384615384616,27,325,0.017454999054999032,325
deazaal01,2011,27,170,0.4033136094674556,0.25480263157894734,23,153,0.14851097788850826,153
deazaal01,2012,28,581,0.33915224913494807,0.4033136094674556,27,170,-0.06416136033250752,170
deazaal01,2013,29,669,0.32181137724550896,0.33915224913494807,28,581,-0.017340871889439113,581
deazaal01,2014,30,437,0.2975862068965517,0.32181137724550896,29,669,-0.02422517034895727,437
deazaal01,2015,31,176,0.3626285714285714,0.2975862068965517,30,437,0.06504236453201973,176
deazaal01,2016,32,266,0.28279245283018867,0.3626285714285714,31,176,-0.07983611859838274,176
dejesda01,2005,26,518,0.35330754352030946,0.34116049382716046,25,405,0.012147049693149004,405
dejesda01,2006,27,550,0.3586630036630037,0.35330754352030946,26,518,0.005355460142694224,518
dejesda01,2007,28,696,0.32875181422351235,0.3586630036630037,27,550,-0.029911189439491337,550
dejesda01,2008,29,573,0.3613684210526316,0.32875181422351235,28,696,0.032616606829119266,573
dejesda01,2009,30,622,0.34344051446945345,0.3613684210526316,29,573,-0.017927906583178166,573
dejesda01,2010,31,391,0.36760925449871473,0.34344051446945345,30,622,0.024168740029261282,391
dejesda01,2011,32,502,0.3126946107784431,0.36760925449871473,31,391,-0.054914643720271605,391
dejesda01,2012,33,580,0.3355958549222798,0.3126946107784431,32,502,0.022901244143836652,502
dejesda01,2013,34,318,0.32537735849056604,0.3355958549222798,33,580,-0.010218496431713742,318
dejesda01,2014,35,273,0.33540441176470587,0.32537735849056604,34,318,0.01002705327413983,273
dejesda01,2015,36,257,0.31226562499999994,0.33540441176470587,35,273,-0.023138786764705932,257
dejesiv02,2016,29,241,0.28341666666666665,0.30423423423423424,28,222,-0.020817567567567585,222
dejonpa01,2018,25,489,0.3288501026694045,0.37135746606334846,24,443,-0.04250736339394395,443
dejonpa01,2019,26,664,0.3348265460030166,0.3288501026694045,25,489,0.00597644333361208,489
dejonpa01,2020,27,174,0.2998850574712643,0.3348265460030166,26,664,-0.034941488531752274,174
dejonpa01,2021,28,402,0.2996268656716418,0.2998850574712643,27,174,-2.5819179962249805e-4,174
dejonpa01,2022,29,237,0.24227848101265823,0.2996268656716418,28,402,-0.05734838465898359,237
dejonpa01,2023,30,306,0.31323529411764706,0.24227848101265823,29,237,0.07095681310498883,237
dejonpa01,2024,31,363,0.3079063360881543,0.31323529411764706,30,306,-0.005328958029492736,306
delacbr01,2022,26,354,0.31567796610169485,0.34779816513761463,25,219,-0.03212019903591978,219
delacbr01,2023,27,625,0.313728,0.31567796610169485,26,354,-0.0019499661016948444,354
delacbr01,2024,28,453,0.310287610619469,0.313728,27,625,-0.0034403893805309838,453
delacbr01,2024,28,168,0.22541666666666668,0.310287610619469,28,453,-0.08487094395280234,168
delacel01,2024,22,694,0.3548554913294798,0.3147044917257683,21,426,0.04015099960371149,426
delayja01,2023,28,185,0.299027027027027,0.24403614457831324,27,166,0.05499088244871375,166
delgaca01,2001,29,704,0.4255278592375367,0.4936652236652237,28,711,-0.06813736442768697,704
delgaca01,2002,30,628,0.424016393442623,0.4255278592375367,29,704,-0.0015114657949137356,628
delgaca01,2003,31,705,0.4515542521994135,0.424016393442623,30,628,0.02753785875679049,628
delgaca01,2004,32,551,0.398961038961039,0.4515542521994135,31,705,-0.05259321323837446,551
delgaca01,2005,33,616,0.43515100671140944,0.398961038961039,32,551,0.03618996775037042,551
delgaca01,2006,34,618,0.39672158154859966,0.43515100671140944,33,616,-0.03842942516280978,616
delgaca01,2007,35,607,0.3471619365609349,0.39672158154859966,34,618,-0.04955964498766474,607
delgaca01,2008,36,686,0.3875412293853074,0.3471619365609349,35,607,0.04037929282437247,607
delluda01,2002,29,261,0.3280859375,0.36869198312236284,28,241,-0.04060604562236286,241
delluda01,2003,30,189,0.3173404255319149,0.3280859375,29,261,-0.010745511968085097,189
delluda01,2004,31,386,0.34848563968668417,0.3173404255319149,30,189,0.031145214154769285,189
delluda01,2005,32,518,0.3827220077220077,0.34848563968668417,31,386,0.03423636803532354,386
delluda01,2006,33,301,0.3882724252491694,0.3827220077220077,32,518,0.005550417527161677,301
delluda01,2007,34,199,0.30162436548223354,0.3882724252491694,33,301,-0.08664805976693585,199
delluda01,2008,35,375,0.3146256684491978,0.30162436548223354,34,199,0.013001302966964279,199
delmoni01,2018,26,318,0.29889589905362773,0.3774096385542169,25,166,-0.07851373950058915,166
denorch01,2011,31,338,0.32089020771513355,0.34073482428115015,30,316,-0.019844616566016604,316
denorch01,2012,32,380,0.34771052631578947,0.32089020771513355,31,338,0.026820318600655924,338
denorch01,2013,33,520,0.3257142857142858,0.34771052631578947,32,380,-0.02199624060150368,380
denorch01,2014,34,266,0.2745112781954887,0.3257142857142858,33,520,-0.05120300751879708,266
denorch01,2015,35,229,0.30850877192982457,0.2745112781954887,34,266,0.03399749373433586,229
derosma01,2002,27,230,0.3411453744493392,0.34112994350282483,26,183,1.543094651434984e-5,183
derosma01,2003,28,288,0.31083333333333335,0.3411453744493392,27,230,-0.030312041116005828,230
derosma01,2004,29,341,0.27692307692307694,0.31083333333333335,28,288,-0.03391025641025641,288
derosma01,2005,30,166,0.3379518072289156,0.27692307692307694,29,341,0.06102873030583866,166
derosma01,2006,31,572,0.3574956217162872,0.3379518072289156,30,166,0.01954381448737158,166
derosma01,2007,32,571,0.3529349736379614,0.3574956217162872,31,572,-0.004560648078325791,571
derosma01,2008,33,591,0.3743654822335025,0.3529349736379614,32,571,0.02143050859554113,571
derosma01,2009,34,313,0.35125,0.3743654822335025,33,591,-0.023115482233502516,313
derosma01,2009,34,261,0.30647509578544063,0.35125,34,313,-0.044774904214559375,261
derosma01,2013,38,236,0.32561702127659575,0.30647509578544063,34,261,0.01914192549115512,236
descada01,2012,26,419,0.28492788461538465,0.3159269662921348,25,365,-0.03099908167675014,365
descada01,2013,27,355,0.2944,0.28492788461538465,26,419,0.009472115384615343,355
descada01,2014,28,183,0.2957923497267759,0.2944,27,355,0.0013923497267759322,183
descada01,2015,29,205,0.2827638190954774,0.2957923497267759,28,183,-0.013028530631298552,183
descada01,2016,30,289,0.3448251748251748,0.2827638190954774,29,205,0.0620613557296974,205
descada01,2017,31,398,0.3241959798994975,0.3448251748251748,30,289,-0.020629194925677274,289
descada01,2018,32,422,0.3487619047619047,0.3241959798994975,31,398,0.024565924862407218,398
descada01,2019,33,192,0.2433854166666667,0.3487619047619047,32,422,-0.10537648809523803,192
deshide01,2001,32,221,0.28713636363636363,0.35761755485893415,31,640,-0.07048119122257052,221
deshide01,2001,32,192,0.35104166666666664,0.28713636363636363,32,221,0.063905303030303,192
deshide01,2002,33,168,0.27740963855421685,0.35104166666666664,32,192,-0.07363202811244979,168
deshide02,2016,24,200,0.26555,0.3214876033057852,23,485,-0.05593760330578518,200
deshide02,2017,25,427,0.32044496487119434,0.26555,24,200,0.05489496487119433,200
deshide02,2018,26,381,0.2739632545931759,0.32044496487119434,25,427,-0.04648171027801845,381
deshide02,2019,27,400,0.30262500000000003,0.2739632545931759,26,381,0.028661745406824146,381
desmoia01,2011,26,628,0.2912779552715655,0.30905693950177937,25,565,-0.017778984230213846,565
desmoia01,2012,27,547,0.36741758241758243,0.2912779552715655,26,628,0.07613962714601691,547
desmoia01,2013,28,653,0.34403076923076925,0.36741758241758243,27,547,-0.023386813186813182,547
desmoia01,2014,29,648,0.32648148148148154,0.34403076923076925,28,653,-0.017549287749287712,648
desmoia01,2015,30,635,0.2975748031496063,0.32648148148148154,29,648,-0.028906678331875213,635
desmoia01,2016,31,677,0.3440148148148148,0.2975748031496063,30,635,0.04644001166520845,635
desmoia01,2017,32,371,0.3124054054054054,0.3440148148148148,31,677,-0.03160940940940937,371
desmoia01,2018,33,618,0.32025889967637544,0.3124054054054054,32,371,0.00785349427097004,371
desmoia01,2019,34,481,0.3424375,0.32025889967637544,33,618,0.022178600323624564,481
deverra01,2018,22,490,0.3241115702479339,0.36248945147679323,21,240,-0.03837788122885932,240
deverra01,2019,23,701,0.3992074927953891,0.3241115702479339,22,490,0.07509592254745517,490
deverra01,2020,24,248,0.34491935483870967,0.3992074927953891,23,701,-0.054288137956679416,248
deverra01,2021,25,664,0.38879756468797566,0.34491935483870967,24,248,0.04387820984926599,248
deverra01,2022,26,614,0.3882918739635157,0.38879756468797566,25,664,-5.056907244599396e-4,614
deverra01,2023,27,656,0.376594427244582,0.3882918739635157,26,614,-0.011697446718933746,614
deverra01,2024,28,601,0.38519591141396936,0.376594427244582,27,656,0.008601484169387386,601
dewitbl01,2010,25,204,0.31189999999999996,0.33211165048543684,23,421,-0.020211650485436883,204
dewitbl01,2010,25,290,0.329020979020979,0.31189999999999996,25,204,0.017120979020979032,204
dewitbl01,2011,26,243,0.3158677685950413,0.329020979020979,25,290,-0.0131532104259377,243
diazal02,2017,27,300,0.3002006688963211,0.38588495575221243,26,458,-0.08568428685589136,300
diazal02,2018,28,452,0.3299555555555556,0.3002006688963211,27,300,0.029754886659234536,300
diazal02,2019,29,247,0.3595528455284553,0.3299555555555556,28,452,0.029597289972899676,247
diazal02,2021,31,319,0.32297468354430375,0.3595528455284553,29,247,-0.036578161984151536,247
diazal02,2022,32,327,0.303302752293578,0.32297468354430375,31,319,-0.01967193125072575,319
diazal02,2023,33,343,0.2757184750733138,0.303302752293578,32,327,-0.027584277220264186,327
diazei01,2001,29,470,0.317936170212766,0.3178066914498141,28,269,1.2947876295188454e-4,269
diazei01,2002,30,345,0.2454360465116279,0.317936170212766,29,470,-0.07250012370113809,345
diazei01,2003,31,357,0.2824649859943978,0.2454360465116279,30,345,0.03702893948276989,345
diazei01,2004,32,157,0.2745454545454545,0.2824649859943978,31,357,-0.007919531448943307,157
diazel01,2018,28,277,0.3476449275362319,0.25750000000000006,27,200,0.09014492753623182,200
diazel01,2019,29,331,0.271963746223565,0.3476449275362319,28,277,-0.07568118131266688,277
diazel01,2021,31,371,0.3388108108108108,0.271963746223565,29,331,0.06684706458724582,331
diazel01,2022,32,381,0.28629921259842517,0.3388108108108108,31,371,-0.05251159821238566,371
diazel01,2023,33,526,0.3189543726235742,0.28629921259842517,32,381,0.03265516002514901,381
diazel01,2024,34,327,0.3091692307692308,0.3189543726235742,33,526,-0.009785141854343371,327
diazis01,2021,25,276,0.2717777777777778,0.25646766169154234,23,201,0.015310116086235448,201
diazma02,2007,29,383,0.3792368421052632,0.3694654088050314,28,321,0.00977143330023178,321
diazma02,2009,31,420,0.388133971291866,0.3792368421052632,29,383,0.008897129186602792,383
diazma02,2010,32,242,0.32669456066945607,0.388133971291866,31,420,-0.06143941062240993,242
diazma02,2011,33,231,0.28086580086580093,0.32669456066945607,32,242,-0.04582875980365514,231
diazya01,2019,28,347,0.35583815028901733,0.30988826815642456,26,179,0.04594988213259277,179
diazya01,2021,30,541,0.33471135940409685,0.35583815028901733,28,347,-0.021126790884920477,347
diazya01,2022,31,558,0.3708093525179856,0.33471135940409685,30,541,0.03609799311388873,541
diazya01,2023,32,600,0.4075,0.3708093525179856,31,558,0.036690647482014394,558
diazya01,2024,33,621,0.3340579710144928,0.4075,32,600,-0.07344202898550717,600
diazya02,2024,26,619,0.3338511326860842,0.36175066312997345,25,377,-0.027899530443889264,377
dickeal01,2019,29,171,0.38147058823529406,0.3473851590106007,26,285,0.034085429224693375,171
dickeal01,2020,30,170,0.4116666666666666,0.38147058823529406,29,171,0.030196078431372564,170
dickeal01,2021,31,312,0.3212861736334405,0.4116666666666666,30,170,-0.09038049303322615,170
dickeco01,2014,25,478,0.40459745762711863,0.33523584905660375,24,212,0.06936160857051488,212
dickeco01,2015,26,234,0.37529914529914526,0.40459745762711863,25,478,-0.029298312327973364,234
dickeco01,2016,27,547,0.3334011090573013,0.37529914529914526,26,234,-0.04189803624184396,234
dickeco01,2017,28,628,0.3572025723472669,0.3334011090573013,27,547,0.023801463289965574,547
dickeco01,2018,29,533,0.35141776937618147,0.3572025723472669,28,628,-0.005784802971085412,533
dickeco01,2020,31,209,0.31706730769230773,0.35141776937618147,29,533,-0.034350461683873734,209
dickeco01,2021,32,225,0.31302222222222226,0.31706730769230773,31,209,-0.004045085470085474,209
dickeco01,2022,33,297,0.3071621621621622,0.31302222222222226,32,225,-0.005860060060060068,225
dickeco01,2023,34,152,0.28078947368421053,0.3071621621621622,33,297,-0.026372688477951656,152
dietrde01,2014,25,181,0.32044198895027626,0.30051724137931035,24,233,0.019924747570965906,181
dietrde01,2015,26,289,0.35470383275261325,0.32044198895027626,25,181,0.03426184380233699,181
dietrde01,2016,27,412,0.3568292682926829,0.35470383275261325,26,289,0.0021254355400696645,289
dietrde01,2017,28,464,0.33862745098039215,0.3568292682926829,27,412,-0.018201817312290758,412
